"seqnames","start","end","width","strand","name","score","sgGroup","giID","names","cluster","hierarchical_order","ProximalPeaks","GR_overlap_names","name.1","score.1","SYMBOL","distanceToTSS"
"chr8",145741321,145745321,4001,"+","chr8:145742211-145744431",0,"ZBTB1Peaks.bed","giID579","chr8:145742211-145744431","1",458,0,"no_overlap",NA,NA,"RECQL4",-111
"chr8",145741321,145745321,4001,"+","chr8:145742211-145744431",0,"ZBTB1Peaks.bed","giID579","chr8:145742211-145744431","1",458,0,"no_overlap",NA,NA,"LRRC14",-70
"chr9",7330812,7334812,4001,"+","chr9:7331930-7333695",0,"ZBTB1Peaks.bed","giID307","chr9:7331930-7333695","1",221,0,"no_overlap",NA,NA,"TMEM261",467255
"chr9",7330812,7334812,4001,"+","chr9:7331930-7333695",0,"ZBTB1Peaks.bed","giID307","chr9:7331930-7333695","1",221,0,"no_overlap",NA,NA,"KDM4C",575156
"chr9",15420840,15424840,4001,"+","chr9:15421744-15423937",0,"ZBTB1Peaks.bed","giID280","chr9:15421744-15423937","1",87,0,"no_overlap",NA,NA,"SNAPC3",138
"chr9",15508832,15512832,4001,"+","chr9:15509378-15512287",0,"ZBTB1Peaks.bed","giID292","chr9:15509378-15512287","1",3,1,"ProximalPeaks","chr9:15510368-15512183",0,"PSIP1",185
"chr9",20682253,20686253,4001,"+","chr9:20683212-20685295",0,"ZBTB1Peaks.bed","giID293","chr9:20683212-20685295","1",116,0,"no_overlap",NA,NA,"FOCAD",25945
"chr9",20682253,20686253,4001,"+","chr9:20683212-20685295",0,"ZBTB1Peaks.bed","giID293","chr9:20683212-20685295","1",116,0,"no_overlap",NA,NA,"PTPLAD2",347382
"chr9",42741695,42745695,4001,"+","chr9:42743126-42744265",0,"ZBTB1Peaks.bed","giID297","chr9:42743126-42744265","1",411,0,"no_overlap",NA,NA,"FOXD4L2",26461
"chr9",42741695,42745695,4001,"+","chr9:42743126-42744265",0,"ZBTB1Peaks.bed","giID297","chr9:42743126-42744265","1",411,0,"no_overlap",NA,NA,"SPATA31A6",887035
"chr9",68489839,68493839,4001,"+","chr9:68490928-68492750",0,"ZBTB1Peaks.bed","giID291","chr9:68490928-68492750","1",195,0,"no_overlap",NA,NA,"ANKRD20A1",565078
"chr9",68489839,68493839,4001,"+","chr9:68490928-68492750",0,"ZBTB1Peaks.bed","giID291","chr9:68490928-68492750","1",195,0,"no_overlap",NA,NA,"FOXD4L6",710365
"chr9",68688546,68692546,4001,"+","chr9:68689776-68691316",0,"ZBTB1Peaks.bed","giID306","chr9:68689776-68691316","1",147,0,"no_overlap",NA,NA,"FOXD4L6",511658
"chr9",68688546,68692546,4001,"+","chr9:68689776-68691316",0,"ZBTB1Peaks.bed","giID306","chr9:68689776-68691316","1",147,0,"no_overlap",NA,NA,"ANKRD20A1",763785
"chr9",69027462,69031462,4001,"+","chr9:69028829-69030095",0,"ZBTB1Peaks.bed","giID296","chr9:69028829-69030095","1",151,0,"no_overlap",NA,NA,"FOXD4L6",172742
"chr9",69784749,69788749,4001,"+","chr9:69785508-69787990",0,"ZBTB1Peaks.bed","giID283","chr9:69785508-69787990","1",479,0,"no_overlap",NA,NA,"CBWD6",-524156
"chr9",69784749,69788749,4001,"+","chr9:69785508-69787990",0,"ZBTB1Peaks.bed","giID283","chr9:69785508-69787990","1",479,0,"no_overlap",NA,NA,"FOXD4L5",392066
"chr9",69795785,69799785,4001,"+","chr9:69797285-69798286",0,"ZBTB1Peaks.bed","giID308","chr9:69797285-69798286","1",177,0,"no_overlap",NA,NA,"CBWD6",-535192
"chr9",69795785,69799785,4001,"+","chr9:69797285-69798286",0,"ZBTB1Peaks.bed","giID308","chr9:69797285-69798286","1",177,0,"no_overlap",NA,NA,"FOXD4L5",381030
"chr9",70401254,70405254,4001,"+","chr9:70402621-70403887",0,"ZBTB1Peaks.bed","giID284","chr9:70402621-70403887","1",390,0,"no_overlap",NA,NA,"FOXD4L5",-224439
"chr9",70401254,70405254,4001,"+","chr9:70402621-70403887",0,"ZBTB1Peaks.bed","giID284","chr9:70402621-70403887","1",390,0,"no_overlap",NA,NA,"FOXD4L4",26477
"chr9",70644499,70648499,4001,"+","chr9:70645750-70647249",0,"ZBTB1Peaks.bed","giID310","chr9:70645750-70647249","1",517,0,"no_overlap",NA,NA,"CBWD3",-209898
"chr9",70644499,70648499,4001,"+","chr9:70645750-70647249",0,"ZBTB1Peaks.bed","giID310","chr9:70645750-70647249","1",517,0,"no_overlap",NA,NA,"CBWD5",-156392
"chr9",82185907,82189907,4001,"+","chr9:82185638-82190177",0,"ZBTB1Peaks.bed","giID302","chr9:82185638-82190177","1",348,0,"no_overlap",NA,NA,"TLE4",1219
"chr9",82205339,82209339,4001,"+","chr9:82205784-82208894",0,"ZBTB1Peaks.bed","giID305","chr9:82205784-82208894","1",511,1,"ProximalPeaks","chr9:82207769-82208770",0,"TLE4",20651
"chr9",84301688,84305688,4001,"+","chr9:84302085-84305291",0,"ZBTB1Peaks.bed","giID304","chr9:84302085-84305291","1",508,0,"no_overlap",NA,NA,"TLE1",532
"chr9",93954004,93958004,4001,"+","chr9:93954692-93957317",0,"ZBTB1Peaks.bed","giID309","chr9:93954692-93957317","1",317,1,"ProximalPeaks","chr9:93955690-93956944",0,"AUH",168191
"chr9",93954004,93958004,4001,"+","chr9:93954692-93957317",0,"ZBTB1Peaks.bed","giID309","chr9:93954692-93957317","1",317,1,"ProximalPeaks","chr9:93955690-93956944",0,"SYK",391935
"chr9",99773872,99777872,4001,"+","chr9:99775169-99776575",0,"ZBTB1Peaks.bed","giID290","chr9:99775169-99776575","1",267,0,"no_overlap",NA,NA,"HIATL2",-10
"chr9",114657194,114661194,4001,"+","chr9:114658217-114660171",0,"ZBTB1Peaks.bed","giID295","chr9:114658217-114660171","1",543,0,"no_overlap",NA,NA,"UGCG",148
"chr9",123697326,123701326,4001,"+","chr9:123697538-123701115",0,"ZBTB1Peaks.bed","giID299","chr9:123697538-123701115","1",352,0,"no_overlap",NA,NA,"TRAF1",-8279
"chr9",123697326,123701326,4001,"+","chr9:123697538-123701115",0,"ZBTB1Peaks.bed","giID299","chr9:123697538-123701115","1",352,0,"no_overlap",NA,NA,"C5",113228
"chr9",124459882,124463882,4001,"+","chr9:124460992-124462772",0,"ZBTB1Peaks.bed","giID287","chr9:124460992-124462772","1",94,0,"no_overlap",NA,NA,"DAB2IP",132483
"chr9",124459882,124463882,4001,"+","chr9:124460992-124462772",0,"ZBTB1Peaks.bed","giID287","chr9:124460992-124462772","1",94,0,"no_overlap",NA,NA,"TTLL11",394003
"chr9",126028193,126032193,4001,"+","chr9:126028345-126032042",0,"ZBTB1Peaks.bed","giID281","chr9:126028345-126032042","1",7,1,"ProximalPeaks","chr9:126027581-126028697",0,"STRBP",662
"chr9",126870896,126874896,4001,"+","chr9:126872250-126873543",0,"ZBTB1Peaks.bed","giID311","chr9:126872250-126873543","1",474,0,"no_overlap",NA,NA,"NEK6",-147346
"chr9",126870896,126874896,4001,"+","chr9:126872250-126873543",0,"ZBTB1Peaks.bed","giID311","chr9:126872250-126873543","1",474,0,"no_overlap",NA,NA,"LHX2",99007
"chr9",128843391,128847391,4001,"+","chr9:128844627-128846156",0,"ZBTB1Peaks.bed","giID298","chr9:128844627-128846156","1",530,0,"no_overlap",NA,NA,"MVB12B",-243737
"chr9",128843391,128847391,4001,"+","chr9:128844627-128846156",0,"ZBTB1Peaks.bed","giID298","chr9:128844627-128846156","1",530,0,"no_overlap",NA,NA,"PBX3",335674
"chr9",129746434,129750434,4001,"+","chr9:129747500-129749369",0,"ZBTB1Peaks.bed","giID285","chr9:129747500-129749369","1",400,0,"no_overlap",NA,NA,"RALGPS1",71381
"chr9",129746434,129750434,4001,"+","chr9:129747500-129749369",0,"ZBTB1Peaks.bed","giID285","chr9:129747500-129749369","1",400,0,"no_overlap",NA,NA,"ANGPTL2",136728
"chr9",130888397,130892397,4001,"+","chr9:130888831-130891963",0,"ZBTB1Peaks.bed","giID300","chr9:130888831-130891963","1",108,0,"no_overlap",NA,NA,"ENSG00000232850",-215
"chr9",130888397,130892397,4001,"+","chr9:130888831-130891963",0,"ZBTB1Peaks.bed","giID300","chr9:130888831-130891963","1",108,0,"no_overlap",NA,NA,"PTGES2",344
"chr9",132563663,132567663,4001,"+","chr9:132564782-132566545",0,"ZBTB1Peaks.bed","giID286","chr9:132564782-132566545","1",384,0,"no_overlap",NA,NA,"TOR1B",231
"chr9",138275048,138279048,4001,"+","chr9:138276367-138277729",0,"ZBTB1Peaks.bed","giID301","chr9:138276367-138277729","1",354,0,"no_overlap",NA,NA,"PPP1R26",-94600
"chr9",138275048,138279048,4001,"+","chr9:138276367-138277729",0,"ZBTB1Peaks.bed","giID301","chr9:138276367-138277729","1",354,0,"no_overlap",NA,NA,"OLFM1",309682
"chr9",140133373,140137373,4001,"+","chr9:140134053-140136693",0,"ZBTB1Peaks.bed","giID303","chr9:140134053-140136693","1",534,0,"no_overlap",NA,NA,"TUBB4B",-292
"chr9",140147886,140151886,4001,"+","chr9:140148944-140150829",0,"ZBTB1Peaks.bed","giID282","chr9:140148944-140150829","1",333,0,"no_overlap",NA,NA,"NELFB",261
"chr9",140164034,140168034,4001,"+","chr9:140165382-140166687",0,"ZBTB1Peaks.bed","giID288","chr9:140165382-140166687","1",357,0,"no_overlap",NA,NA,"TOR4A",-6167
"chr9",140164034,140168034,4001,"+","chr9:140165382-140166687",0,"ZBTB1Peaks.bed","giID288","chr9:140165382-140166687","1",357,0,"no_overlap",NA,NA,"NELFB",16409
"chr9",140396316,140400316,4001,"+","chr9:140397520-140399113",0,"ZBTB1Peaks.bed","giID294","chr9:140397520-140399113","1",197,0,"no_overlap",NA,NA,"NSMF",-44530
"chr9",140396316,140400316,4001,"+","chr9:140397520-140399113",0,"ZBTB1Peaks.bed","giID294","chr9:140397520-140399113","1",197,0,"no_overlap",NA,NA,"PNPLA7",46670
"chr10",1158319,1162319,4001,"+","chr10:1159207-1161431",0,"ZBTB1Peaks.bed","giID157","chr10:1159207-1161431","1",513,1,"ProximalPeaks","chr10:1159880-1160976",0,"WDR37",64841
"chr10",1158319,1162319,4001,"+","chr10:1159207-1161431",0,"ZBTB1Peaks.bed","giID157","chr10:1159207-1161431","1",513,1,"ProximalPeaks","chr10:1159880-1160976",0,"ADARB2",619351
"chr10",1276738,1280738,4001,"+","chr10:1277849-1279628",0,"ZBTB1Peaks.bed","giID172","chr10:1277849-1279628","1",254,0,"no_overlap",NA,NA,"WDR37",183260
"chr10",1276738,1280738,4001,"+","chr10:1277849-1279628",0,"ZBTB1Peaks.bed","giID172","chr10:1277849-1279628","1",254,0,"no_overlap",NA,NA,"ADARB2",500932
"chr10",1295912,1299912,4001,"+","chr10:1295063-1300762",0,"ZBTB1Peaks.bed","giID146","chr10:1295063-1300762","1",246,0,"no_overlap",NA,NA,"WDR37",202434
"chr10",1295912,1299912,4001,"+","chr10:1295063-1300762",0,"ZBTB1Peaks.bed","giID146","chr10:1295063-1300762","1",246,0,"no_overlap",NA,NA,"ADARB2",481758
"chr10",1747058,1751058,4001,"+","chr10:1748240-1749876",0,"ZBTB1Peaks.bed","giID183","chr10:1748240-1749876","1",396,0,"no_overlap",NA,NA,"ADARB2",30612
"chr10",1747058,1751058,4001,"+","chr10:1748240-1749876",0,"ZBTB1Peaks.bed","giID183","chr10:1748240-1749876","1",396,0,"no_overlap",NA,NA,"WDR37",653580
"chr10",8173595,8177595,4001,"+","chr10:8174831-8176359",0,"ZBTB1Peaks.bed","giID158","chr10:8174831-8176359","1",104,0,"no_overlap",NA,NA,"GATA3",78939
"chr10",11651286,11655286,4001,"+","chr10:11651825-11654747",0,"ZBTB1Peaks.bed","giID153","chr10:11651825-11654747","1",464,0,"no_overlap",NA,NA,"ECHDC3",-131079
"chr10",11651286,11655286,4001,"+","chr10:11651825-11654747",0,"ZBTB1Peaks.bed","giID153","chr10:11651825-11654747","1",464,0,"no_overlap",NA,NA,"USP6NL",-79012
"chr10",12389915,12393915,4001,"+","chr10:12390457-12393374",0,"ZBTB1Peaks.bed","giID164","chr10:12390457-12393374","1",358,0,"no_overlap",NA,NA,"CAMK1D",434
"chr10",12488910,12492910,4001,"+","chr10:12490157-12491664",0,"ZBTB1Peaks.bed","giID167","chr10:12490157-12491664","1",1,1,"ProximalPeaks","chr10:12490222-12491730",0,"CAMK1D",99429
"chr10",12488910,12492910,4001,"+","chr10:12490157-12491664",0,"ZBTB1Peaks.bed","giID167","chr10:12490157-12491664","1",1,1,"ProximalPeaks","chr10:12490222-12491730",0,"CCDC3",552787
"chr10",16337263,16341263,4001,"+","chr10:16338457-16340070",0,"ZBTB1Peaks.bed","giID171","chr10:16338457-16340070","1",235,0,"no_overlap",NA,NA,"FAM188A",-436744
"chr10",16337263,16341263,4001,"+","chr10:16338457-16340070",0,"ZBTB1Peaks.bed","giID171","chr10:16338457-16340070","1",235,0,"no_overlap",NA,NA,"PTER",-139720
"chr10",17493895,17497895,4001,"+","chr10:17494705-17497086",0,"ZBTB1Peaks.bed","giID152","chr10:17494705-17497086","1",97,0,"no_overlap",NA,NA,"ST8SIA6",434
"chr10",22724389,22728389,4001,"+","chr10:22725381-22727398",0,"ZBTB1Peaks.bed","giID186","chr10:22725381-22727398","1",539,0,"no_overlap",NA,NA,"SPAG6",91990
"chr10",22724389,22728389,4001,"+","chr10:22725381-22727398",0,"ZBTB1Peaks.bed","giID186","chr10:22725381-22727398","1",539,0,"no_overlap",NA,NA,"PIP4K2A",277095
"chr10",23297551,23301551,4001,"+","chr10:23298510-23300593",0,"ZBTB1Peaks.bed","giID173","chr10:23298510-23300593","1",198,0,"no_overlap",NA,NA,"MSRB2",-84884
"chr10",23297551,23301551,4001,"+","chr10:23298510-23300593",0,"ZBTB1Peaks.bed","giID173","chr10:23298510-23300593","1",198,0,"no_overlap",NA,NA,"ARMC3",82598
"chr10",28040061,28044061,4001,"+","chr10:28041151-28042972",0,"ZBTB1Peaks.bed","giID180","chr10:28041151-28042972","1",505,0,"no_overlap",NA,NA,"MKX",-7072
"chr10",28040061,28044061,4001,"+","chr10:28041151-28042972",0,"ZBTB1Peaks.bed","giID180","chr10:28041151-28042972","1",505,0,"no_overlap",NA,NA,"ARMC4",245916
"chr10",42615517,42619517,4001,"+","chr10:42616750-42618285",0,"ZBTB1Peaks.bed","giID175","chr10:42616750-42618285","1",223,0,"no_overlap",NA,NA,"ZNF33B",516475
"chr10",46526436,46530436,4001,"+","chr10:46527923-46528950",0,"ZBTB1Peaks.bed","giID170","chr10:46527923-46528950","1",536,0,"no_overlap",NA,NA,"AGAP4",-185515
"chr10",46526436,46530436,4001,"+","chr10:46527923-46528950",0,"ZBTB1Peaks.bed","giID170","chr10:46527923-46528950","1",536,0,"no_overlap",NA,NA,"PTPN20A",91576
"chr10",47006268,47010268,4001,"+","chr10:47007627-47008910",0,"ZBTB1Peaks.bed","giID169","chr10:47007627-47008910","1",244,0,"no_overlap",NA,NA,"NPY4R",-75266
"chr10",47006268,47010268,4001,"+","chr10:47007627-47008910",0,"ZBTB1Peaks.bed","giID169","chr10:47007627-47008910","1",244,0,"no_overlap",NA,NA,"GPRIN2",10342
"chr10",58629216,58633216,4001,"+","chr10:58630583-58631850",0,"ZBTB1Peaks.bed","giID178","chr10:58630583-58631850","1",132,0,"no_overlap",NA,NA,"ZWINT",-510180
"chr10",70585796,70589796,4001,"+","chr10:70586739-70588853",0,"ZBTB1Peaks.bed","giID155","chr10:70586739-70588853","1",480,0,"no_overlap",NA,NA,"STOX1",498
"chr10",71492784,71496784,4001,"+","chr10:71494145-71495424",0,"ZBTB1Peaks.bed","giID176","chr10:71494145-71495424","2",550,1,"ProximalPeaks","chr10:71493620-71495625",0,"COL13A1",-66904
"chr10",71492784,71496784,4001,"+","chr10:71494145-71495424",0,"ZBTB1Peaks.bed","giID176","chr10:71494145-71495424","2",550,1,"ProximalPeaks","chr10:71493620-71495625",0,"C10orf35",104770
"chr10",74055492,74059492,4001,"+","chr10:74056414-74058570",0,"ZBTB1Peaks.bed","giID160","chr10:74056414-74058570","1",79,1,"ProximalPeaks","chr10:74055589-74057780",0,"DDIT4",23814
"chr10",74055492,74059492,4001,"+","chr10:74056414-74058570",0,"ZBTB1Peaks.bed","giID160","chr10:74056414-74058570","1",79,1,"ProximalPeaks","chr10:74055589-74057780",0,"DNAJB12",57415
"chr10",88124369,88128369,4001,"+","chr10:88125577-88127161",0,"ZBTB1Peaks.bed","giID174","chr10:88125577-88127161","1",421,0,"no_overlap",NA,NA,"GRID1",-134
"chr10",90901473,90905473,4001,"+","chr10:90901936-90905010",0,"ZBTB1Peaks.bed","giID187","chr10:90901936-90905010","1",234,0,"no_overlap",NA,NA,"ACTA2",-152326
"chr10",90901473,90905473,4001,"+","chr10:90901936-90905010",0,"ZBTB1Peaks.bed","giID187","chr10:90901936-90905010","1",234,0,"no_overlap",NA,NA,"CH25H",63598
"chr10",91052710,91056710,4001,"+","chr10:91053869-91055552",0,"ZBTB1Peaks.bed","giID184","chr10:91053869-91055552","1",228,0,"no_overlap",NA,NA,"LIPA",-42895
"chr10",91052710,91056710,4001,"+","chr10:91053869-91055552",0,"ZBTB1Peaks.bed","giID184","chr10:91053869-91055552","1",228,0,"no_overlap",NA,NA,"IFIT2",-7002
"chr10",95459978,95463978,4001,"+","chr10:95460907-95463050",0,"ZBTB1Peaks.bed","giID159","chr10:95460907-95463050","1",113,1,"ProximalPeaks","chr10:95461217-95462735",0,"FRA10AC1",351
"chr10",98922308,98926308,4001,"+","chr10:98922951-98925665",0,"ZBTB1Peaks.bed","giID177","chr10:98922951-98925665","2",558,1,"ProximalPeaks","chr10:98923230-98925737",0,"SLIT1",21369
"chr10",98922308,98926308,4001,"+","chr10:98922951-98925665",0,"ZBTB1Peaks.bed","giID177","chr10:98922951-98925665","2",558,1,"ProximalPeaks","chr10:98923230-98925737",0,"C10orf12",183267
"chr10",99607248,99611248,4001,"+","chr10:99608496-99610000",0,"ZBTB1Peaks.bed","giID161","chr10:99608496-99610000","1",30,0,"no_overlap",NA,NA,"GOLGA7B",-748
"chr10",103112024,103116024,4001,"+","chr10:103113067-103114981",0,"ZBTB1Peaks.bed","giID151","chr10:103113067-103114981","1",24,0,"no_overlap",NA,NA,"BTRC",204
"chr10",121071987,121075987,4001,"+","chr10:121072122-121075853",0,"ZBTB1Peaks.bed","giID165","chr10:121072122-121075853","1",105,0,"no_overlap",NA,NA,"GRK5",106886
"chr10",121071987,121075987,4001,"+","chr10:121072122-121075853",0,"ZBTB1Peaks.bed","giID165","chr10:121072122-121075853","1",105,0,"no_overlap",NA,NA,"RGS10",228233
"chr10",124669566,124673566,4001,"+","chr10:124670756-124672376",0,"ZBTB1Peaks.bed","giID185","chr10:124670756-124672376","1",540,0,"no_overlap",NA,NA,"FAM24A",1349
"chr10",124669566,124673566,4001,"+","chr10:124670756-124672376",0,"ZBTB1Peaks.bed","giID185","chr10:124670756-124672376","1",540,0,"no_overlap",NA,NA,"C10orf88",42353
"chr10",125530557,125534557,4001,"+","chr10:125531505-125533610",0,"ZBTB1Peaks.bed","giID163","chr10:125531505-125533610","1",14,0,"no_overlap",NA,NA,"GPR26",106686
"chr10",125530557,125534557,4001,"+","chr10:125531505-125533610",0,"ZBTB1Peaks.bed","giID163","chr10:125531505-125533610","1",14,0,"no_overlap",NA,NA,"CPXM2",118773
"chr10",126428976,126432976,4001,"+","chr10:126428058-126433895",0,"ZBTB1Peaks.bed","giID156","chr10:126428058-126433895","1",32,0,"no_overlap",NA,NA,"FAM53B",1643
"chr10",126428976,126432976,4001,"+","chr10:126428058-126433895",0,"ZBTB1Peaks.bed","giID156","chr10:126428058-126433895","1",32,0,"no_overlap",NA,NA,"LHPP",280572
"chr10",134366041,134370041,4001,"+","chr10:134367088-134368995",0,"ZBTB1Peaks.bed","giID166","chr10:134367088-134368995","1",296,0,"no_overlap",NA,NA,"INPP5A",16717
"chr10",134366041,134370041,4001,"+","chr10:134367088-134368995",0,"ZBTB1Peaks.bed","giID166","chr10:134367088-134368995","1",296,0,"no_overlap",NA,NA,"NKX6-2",231515
"chr10",134427837,134431837,4001,"+","chr10:134428723-134430952",0,"ZBTB1Peaks.bed","giID179","chr10:134428723-134430952","1",320,0,"no_overlap",NA,NA,"INPP5A",78513
"chr10",134427837,134431837,4001,"+","chr10:134428723-134430952",0,"ZBTB1Peaks.bed","giID179","chr10:134428723-134430952","1",320,0,"no_overlap",NA,NA,"NKX6-2",169719
"chr10",135148003,135152003,4001,"+","chr10:135148631-135151376",0,"ZBTB1Peaks.bed","giID148","chr10:135148631-135151376","1",487,0,"no_overlap",NA,NA,"CALY",408
"chr10",135331995,135335995,4001,"+","chr10:135333003-135334987",0,"ZBTB1Peaks.bed","giID154","chr10:135333003-135334987","1",340,0,"no_overlap",NA,NA,"CYP2E1",85
"chr11",339120,343120,4001,"+","chr11:340494-341747",0,"ZBTB1Peaks.bed","giID347","chr11:340494-341747","1",225,0,"no_overlap",NA,NA,"B4GALNT4",-28684
"chr11",339120,343120,4001,"+","chr11:340494-341747",0,"ZBTB1Peaks.bed","giID347","chr11:340494-341747","1",225,0,"no_overlap",NA,NA,"IFITM3",-20070
"chr11",559034,563034,4001,"+","chr11:559994-562075",0,"ZBTB1Peaks.bed","giID334","chr11:559994-562075","1",423,0,"no_overlap",NA,NA,"C11orf35",-255
"chr11",559034,563034,4001,"+","chr11:559994-562075",0,"ZBTB1Peaks.bed","giID334","chr11:559994-562075","1",423,0,"no_overlap",NA,NA,"RASSF7",-18
"chr11",2072712,2076712,4001,"+","chr11:2062850-2086575",0,"ZBTB1Peaks.bed","giID332","chr11:2062850-2086575","1",128,0,"no_overlap",NA,NA,"IGF2",87756
"chr11",2072712,2076712,4001,"+","chr11:2062850-2086575",0,"ZBTB1Peaks.bed","giID332","chr11:2062850-2086575","1",128,0,"no_overlap",NA,NA,"MRPL23",106204
"chr11",2449934,2453934,4001,"+","chr11:2451168-2452700",0,"ZBTB1Peaks.bed","giID343","chr11:2451168-2452700","1",112,0,"no_overlap",NA,NA,"KCNQ1",-14287
"chr11",2449934,2453934,4001,"+","chr11:2451168-2452700",0,"ZBTB1Peaks.bed","giID343","chr11:2451168-2452700","1",112,0,"no_overlap",NA,NA,"TRPM5",-7659
"chr11",8287900,8291900,4001,"+","chr11:8288462-8291339",0,"ZBTB1Peaks.bed","giID335","chr11:8288462-8291339","1",302,0,"no_overlap",NA,NA,"LMO1",-4495
"chr11",9023258,9027258,4001,"+","chr11:9024476-9026040",0,"ZBTB1Peaks.bed","giID355","chr11:9024476-9026040","1",306,0,"no_overlap",NA,NA,"NRIP3",338
"chr11",10885835,10889835,4001,"+","chr11:10887063-10888607",0,"ZBTB1Peaks.bed","giID352","chr11:10887063-10888607","1",160,0,"no_overlap",NA,NA,"ZBED5",-8215
"chr11",10885835,10889835,4001,"+","chr11:10887063-10888607",0,"ZBTB1Peaks.bed","giID352","chr11:10887063-10888607","1",160,0,"no_overlap",NA,NA,"CSNK2A3",487069
"chr11",14784730,14788730,4001,"+","chr11:14785760-14787700",0,"ZBTB1Peaks.bed","giID345","chr11:14785760-14787700","1",383,1,"ProximalPeaks","chr11:14785386-14787232",0,"PDE3B",121461
"chr11",14784730,14788730,4001,"+","chr11:14785760-14787700",0,"ZBTB1Peaks.bed","giID345","chr11:14785760-14787700","1",383,1,"ProximalPeaks","chr11:14785386-14787232",0,"CYP2R1",127068
"chr11",19964476,19968476,4001,"+","chr11:19965339-19967614",0,"ZBTB1Peaks.bed","giID340","chr11:19965339-19967614","1",210,0,"no_overlap",NA,NA,"DBX1",215394
"chr11",19964476,19968476,4001,"+","chr11:19965339-19967614",0,"ZBTB1Peaks.bed","giID340","chr11:19965339-19967614","1",210,0,"no_overlap",NA,NA,"NAV2",231333
"chr11",31931032,31935032,4001,"+","chr11:31932379-31933685",0,"ZBTB1Peaks.bed","giID350","chr11:31932379-31933685","1",214,0,"no_overlap",NA,NA,"RCN1",-179418
"chr11",31931032,31935032,4001,"+","chr11:31932379-31933685",0,"ZBTB1Peaks.bed","giID350","chr11:31932379-31933685","1",214,0,"no_overlap",NA,NA,"PAX6",-93523
"chr11",33912966,33916966,4001,"+","chr11:33913673-33916259",0,"ZBTB1Peaks.bed","giID336","chr11:33913673-33916259","1",31,1,"ProximalPeaks","chr11:33912852-33916111",0,"LMO2",-1130
"chr11",44329252,44333252,4001,"+","chr11:44330484-44332020",0,"ZBTB1Peaks.bed","giID339","chr11:44330484-44332020","1",453,0,"no_overlap",NA,NA,"ALX4",464
"chr11",46099535,46103535,4001,"+","chr11:46100613-46102458",0,"ZBTB1Peaks.bed","giID344","chr11:46100613-46102458","1",430,0,"no_overlap",NA,NA,"PHF21A",41026
"chr11",46099535,46103535,4001,"+","chr11:46100613-46102458",0,"ZBTB1Peaks.bed","giID344","chr11:46100613-46102458","1",430,0,"no_overlap",NA,NA,"GYLTL1B",158339
"chr11",48660568,48664568,4001,"+","chr11:48661619-48663518",0,"ZBTB1Peaks.bed","giID342","chr11:48661619-48663518","1",211,0,"no_overlap",NA,NA,"TRIM49B",-387936
"chr11",48660568,48664568,4001,"+","chr11:48661619-48663518",0,"ZBTB1Peaks.bed","giID342","chr11:48661619-48663518","1",211,0,"no_overlap",NA,NA,"OR4A47",152299
"chr11",60926871,60930871,4001,"+","chr11:60927757-60929986",0,"ZBTB1Peaks.bed","giID330","chr11:60927757-60929986","1",69,1,"ProximalPeaks","chr11:60928210-60929211",0,"VPS37C",218
"chr11",64510089,64514089,4001,"+","chr11:64510169-64514009",0,"ZBTB1Peaks.bed","giID351","chr11:64510169-64514009","1",529,1,"ProximalPeaks","chr11:64509967-64511521",0,"RASGRP2",839
"chr11",66185920,66189920,4001,"+","chr11:66185526-66190314",0,"ZBTB1Peaks.bed","giID331","chr11:66185526-66190314","1",316,0,"no_overlap",NA,NA,"NPAS4",-555
"chr11",67886572,67890572,4001,"+","chr11:67887414-67889731",0,"ZBTB1Peaks.bed","giID349","chr11:67887414-67889731","1",57,0,"no_overlap",NA,NA,"CHKA",99
"chr11",69648111,69652111,4001,"+","chr11:69649319-69650904",0,"ZBTB1Peaks.bed","giID353","chr11:69649319-69650904","1",286,0,"no_overlap",NA,NA,"ANO1",-274297
"chr11",69648111,69652111,4001,"+","chr11:69649319-69650904",0,"ZBTB1Peaks.bed","giID353","chr11:69649319-69650904","1",286,0,"no_overlap",NA,NA,"FGF3",-16319
"chr11",70242669,70246669,4001,"+","chr11:70243846-70245492",0,"ZBTB1Peaks.bed","giID338","chr11:70243846-70245492","1",483,0,"no_overlap",NA,NA,"CTTN",22
"chr11",116786736,116790736,4001,"+","chr11:116787802-116789670",0,"ZBTB1Peaks.bed","giID346","chr11:116787802-116789670","1",159,0,"no_overlap",NA,NA,"APOA1",-80070
"chr11",116786736,116790736,4001,"+","chr11:116787802-116789670",0,"ZBTB1Peaks.bed","giID346","chr11:116787802-116789670","1",159,0,"no_overlap",NA,NA,"SIK3",180257
"chr11",118797050,118801050,4001,"+","chr11:118795929-118802171",0,"ZBTB1Peaks.bed","giID348","chr11:118795929-118802171","1",56,0,"no_overlap",NA,NA,"UPK2",-27976
"chr11",118797050,118801050,4001,"+","chr11:118795929-118802171",0,"ZBTB1Peaks.bed","giID348","chr11:118795929-118802171","1",56,0,"no_overlap",NA,NA,"BCL9L",-17437
"chr11",119453118,119457118,4001,"+","chr11:119453976-119456260",0,"ZBTB1Peaks.bed","giID341","chr11:119453976-119456260","1",375,0,"no_overlap",NA,NA,"THY1",-160280
"chr11",119453118,119457118,4001,"+","chr11:119453976-119456260",0,"ZBTB1Peaks.bed","giID341","chr11:119453976-119456260","1",375,0,"no_overlap",NA,NA,"PVRL1",144676
